201609221051;10563.1;10564.6;10559.9;10561.6;52
201609221052;10561.9;10562.9;10560;10560.2;29
201609221053;10559.7;10561.3;10559.7;10560.6;30
201609221054;10560.8;10564;10560.8;10563.5;34
201609221055;10562.8;10565.3;10562.8;10564.5;38
201609221056;10564;10565.5;10563.5;10564.8;38
201609221057;10564.3;10566.3;10563.5;10564.4;33
201609221058;10564.1;10564.9;10561.2;10562.5;34
201609221059;10562.7;10567.1;10562.7;10566.8;38
201609221100;10567.1;10568.1;10564.8;10565.6;44
201609221101;10565.3;10567.3;10565.1;10566.6;33
201609221102;10566.8;10567.1;10565.2;10566.9;27
201609221103;10566.7;10567.7;10565.9;10567.5;17
201609221104;10567.8;10569.1;10566.5;10567.8;34
201609221105;10567.5;10570.9;10567.5;10569.6;40
201609221106;10570.1;10573.3;10569.6;10573.1;33
201609221107;10573.3;10579.3;10572.3;10578.6;78
201609221108;10578.3;10583.8;10577.5;10583;85
201609221109;10582.8;10593.9;10582.5;10591.6;150
201609221110;10591.4;10597.2;10589.6;10593.4;99
201609221111;10593.2;10594;10591.2;10594;82
201609221112;10593.5;10595.5;10592;10592.3;65
201609221113;10592;10596;10591;10592.5;69
201609221114;10592.8;10592.8;10586.2;10588.5;67
201609221115;10589;10591.5;10588.2;10588.8;61
201609221116;10589;10592;10588.5;10591.6;54
201609221117;10591;10592.3;10590.3;10592;45
201609221118;10592.3;10607.3;10592.3;10606;117
201609221119;10605.8;10606.8;10601.2;10602;90
201609221120;10602.5;10605;10602.2;10603.8;67
201609221121;10603.5;10606;10601.4;10603.9;79
201609221122;10603.7;10605.6;10602.4;10605.1;69
201609221123;10604.8;10613.3;10604.8;10610.8;123
201609221124;10610.6;10611.6;10607.1;10607.4;82
201609221125;10606.6;10614.6;10606.6;10613.8;77
201609221126;10613.3;10614.8;10611.8;10611.8;75
201609221127;10612.1;10612.6;10608.6;10609.4;65
201609221128;10609.1;10612.6;10609.1;10611.5;61
201609221129;10611.7;10613.8;10611.5;10613.7;70
201609221130;10613.2;10615;10612.3;10614.3;58
201609221131;10614.5;10618.8;10614;10616.1;72
201609221132;10615.6;10616.1;10609.8;10610.3;69
201609221133;10610;10610.8;10609.2;10609.9;64
201609221134;10610.4;10612.9;10609.4;10610.2;36
201609221135;10611;10615.1;10610.6;10611.9;51
201609221136;10612.2;10617.1;10612.2;10617.1;53
201609221137;10617.4;10617.4;10611.4;10612;54
201609221138;10612.2;10614.5;10608.4;10608.9;52
201609221139;10607.9;10609.6;10607.4;10608.2;51
201609221140;10608.5;10609.7;10608;10609.7;43
201609221141;10609.4;10609.9;10607.4;10608.3;36
201609221142;10608.8;10613.7;10608.5;10612.9;47
201609221143;10613.2;10620.1;10612.7;10616.7;74
201609221144;10616;10627.5;10615.2;10622.6;117
201609221145;10623.1;10623.4;10618.8;10620.2;89
201609221146;10619.9;10621.9;10619.4;10620.4;61
201609221147;10620.9;10621.4;10619.2;10619.7;43
201609221148;10619.5;10619.7;10617;10618.4;42
201609221149;10617.9;10618.2;10613.1;10613.8;55
201609221150;10614.3;10615.2;10612.1;10613.1;55
201609221151;10613.3;10616.6;10613.1;10616.6;33
201609221152;10616.9;10620.3;10616.1;10620.3;49
201609221153;10620;10622.5;10619.3;10619.3;52
201609221154;10619.8;10625.5;10619;10624.7;65
201609221155;10624.9;10625;10620.8;10622.7;57
201609221156;10623.2;10628.2;10623.2;10624.8;64
201609221157;10624.6;10631.1;10624.6;10630.9;56
201609221158;10630.6;10637.9;10629.9;10635.2;109
201609221159;10634.7;10636;10633.1;10634.1;64
